cam_path,Throttle,Steering,Braking
pokemon/024645.png,0,-0.001645683,1
pokemon/024655.png,0,-0.001645683,1
pokemon/024665.png,0,-0.001645683,1
pokemon/024675.png,0,-0.001645683,1
pokemon/024685.png,0,-0.001645683,1
pokemon/024695.png,0.850000024,-0.001163674,0
pokemon/024705.png,0,0.001077353,1
pokemon/024715.png,0,0.001523607,1
pokemon/024725.png,0,0.001523607,1
pokemon/024735.png,0,0.096222833,0.699999988
pokemon/024745.png,0.168777049,0.24288556,0
pokemon/024755.png,0,0.011083221,0.699999988
pokemon/024765.png,0.850000024,0.082340889,0
pokemon/024775.png,0.788447797,0.359539896,0
pokemon/024785.png,0,0.012397924,0.277503222
pokemon/024795.png,0.135167539,-0.000304379,0
pokemon/024805.png,0.289844841,-0.000248524,0
pokemon/024815.png,0,0.00061556,1
pokemon/024825.png,0,0.001703444,1
pokemon/024835.png,0.850000024,0.002176225,0
pokemon/024845.png,0.802819908,-0.000175733,0
pokemon/024855.png,0.850000024,0,0
pokemon/024865.png,0,0.000367036,0.699999988
pokemon/024875.png,0.850000024,0,0
pokemon/024885.png,0,-0.000248524,0.699999988
pokemon/024895.png,0.850000024,0.000870534,0
pokemon/024905.png,0,-0.000248524,0.699999988
pokemon/024915.png,0,0.000983484,1
pokemon/024925.png,0,0.000983484,1
pokemon/024935.png,0,0.000983484,1
pokemon/024945.png,0,0.000983484,1
pokemon/024955.png,0,0.000983484,1
pokemon/024965.png,0,0.000983484,1
pokemon/024975.png,0,0.000983484,1
pokemon/024985.png,0,0.000983484,1
pokemon/024995.png,0,0.000983484,1
pokemon/025005.png,0,0.000983484,1
pokemon/025015.png,0,0.000983484,1
pokemon/025025.png,0,0.000983484,1
pokemon/025035.png,0,0.000983484,1
pokemon/025045.png,0,0.000983484,1
pokemon/025055.png,0,0.000983484,1
pokemon/025065.png,0,0.000983484,1
pokemon/025075.png,0,0.000983484,1
pokemon/025085.png,0,0.000983484,1
pokemon/025095.png,0.850000024,-0.000566155,0
pokemon/025105.png,0,0.015504248,1
pokemon/025115.png,0.850000024,0.015272228,0
pokemon/025125.png,0,0.215461448,0.699999988
pokemon/025135.png,0.850000024,0.252761632,0
pokemon/025145.png,0,0.01404403,1
pokemon/025155.png,0,0.012571731,1
pokemon/025165.png,0,0.012571731,1
pokemon/025175.png,0,0.012571731,1
pokemon/025185.png,0,0.012571731,1
pokemon/025195.png,0,0.012571731,1
pokemon/025205.png,0,0.012571731,1
pokemon/025215.png,0,0.012571731,1
pokemon/025225.png,0,0.012571731,1
pokemon/025235.png,0,0.012571731,1
pokemon/025245.png,0,0.012571731,1
pokemon/025255.png,0,0.012571731,1
pokemon/025265.png,0,0.012571731,1
pokemon/025275.png,0,0.012571731,1
pokemon/025285.png,0,0.012571731,1
pokemon/025295.png,0,0.012571731,1
pokemon/025305.png,0,0.012571731,1
pokemon/025315.png,0,0.012571731,1
pokemon/025325.png,0,0.012571731,1
pokemon/025335.png,0,0.012571731,1
pokemon/025345.png,0,0.012571731,1
pokemon/025355.png,0,0.012571731,1
pokemon/025365.png,0,0.012571731,1
pokemon/025375.png,0,0.012571731,1
pokemon/025385.png,0,0.012571731,1
pokemon/025395.png,0,0.012571731,1
pokemon/025405.png,0,0.012571731,1
pokemon/025415.png,0,0.012571731,1
pokemon/025425.png,0.850000024,0.004782495,0
pokemon/025435.png,0,0.00061556,0.699999988
pokemon/025445.png,0,0,0.584491611
pokemon/025455.png,0.850000024,0,0
pokemon/025465.png,0.850000024,0,0
pokemon/025475.png,0,0,0.699999988
pokemon/025485.png,0.850000024,0,0
pokemon/025495.png,0.850000024,0.018439408,0
pokemon/025505.png,0.132272467,0.015638012,0
pokemon/025515.png,0.274040997,-0.000566155,0
pokemon/025525.png,0,0.00061556,1
pokemon/025535.png,0,0,1
pokemon/025545.png,0,0,1
pokemon/025555.png,0,0,1
pokemon/025565.png,0,0,1
pokemon/025575.png,0,0,1
pokemon/025585.png,0,0,1
pokemon/025595.png,0,0,1
pokemon/025605.png,0,0,1
pokemon/025615.png,0,0,1
pokemon/025625.png,0,0,1
pokemon/025635.png,0,0,1
pokemon/025645.png,0,0,1
pokemon/025655.png,0,0,1
pokemon/025665.png,0,0,1
pokemon/025675.png,0.850000024,-0.000890449,0
pokemon/025685.png,0,0.05968529,0.699999988
pokemon/025695.png,0.850000024,0.180091411,0
pokemon/025705.png,0,0.327201396,0.699999988
pokemon/025715.png,0.850000024,0.027651224,0
pokemon/025725.png,0.850000024,0.002293505,0
pokemon/025735.png,0,-0.000248524,0.699999988
pokemon/025745.png,0.850000024,0.001538824,0
pokemon/025755.png,0.451623976,0.000566155,0
pokemon/025765.png,0,-0.000175733,0.403737813
pokemon/025775.png,0.850000024,0.00684274,0
pokemon/025785.png,0.850000024,0.002099104,0
pokemon/025795.png,0,0.001072903,0.699999988
pokemon/025805.png,0,0.00061556,0.699999988
pokemon/025815.png,0.850000024,-0.001473863,0
pokemon/025825.png,0.764707208,-0.001553622,0
pokemon/025835.png,0.775874972,-0.00825849,0
pokemon/025845.png,0.660946965,-0.005322251,0
pokemon/025855.png,0,-0.002713656,0.699999988
pokemon/025865.png,0.484610051,-0.001156343,0
pokemon/025875.png,0.850000024,-0.001806292,0
pokemon/025885.png,0.464885771,-0.000439827,0
pokemon/025895.png,0,-0.002208323,0.624535859
pokemon/025905.png,0.850000024,0,0
pokemon/025915.png,0.850000024,0.000635726,0
pokemon/025925.png,0.742578149,0,0
pokemon/025935.png,0.850000024,0.000367036,0
pokemon/025945.png,0.850000024,0.001451753,0
pokemon/025955.png,0.822362602,-0.000175733,0
pokemon/025965.png,0,0.008751886,0.699999988
pokemon/025975.png,0.104154333,0.014406822,0
pokemon/025985.png,0.850000024,0.097991988,0
pokemon/025995.png,0.850000024,0.056097351,0
pokemon/026005.png,0.850000024,0.061030611,0
pokemon/026015.png,0.28955093,0.07355991,0
pokemon/026025.png,0.531246781,0.110380553,0
pokemon/026035.png,0.723036051,0.073107369,0
pokemon/026045.png,0.600421131,0.055987909,0
pokemon/026055.png,0,0.012129898,0.699999988
pokemon/026065.png,0,0.001101421,1
pokemon/026075.png,0,0.004617266,1
pokemon/026085.png,0,0.004675432,1
pokemon/026095.png,0,0.004675432,1
pokemon/026105.png,0,0.004675432,1
pokemon/026115.png,0,0.004675432,1
pokemon/026125.png,0,0.004675432,1
pokemon/026135.png,0,0.004675432,1
pokemon/026145.png,0,0.004675432,1
pokemon/026155.png,0,0.004675432,1
pokemon/026165.png,0,0.004675432,1
pokemon/026175.png,0,0.004675432,1
pokemon/026185.png,0,0.004675432,1
pokemon/026195.png,0,0.004675432,1
pokemon/026205.png,0.273055106,0.000870534,0
pokemon/026215.png,0,0,0.699999988
pokemon/026225.png,0.850000024,-0.00061556,0
pokemon/026235.png,0,0,0.699999988
pokemon/026245.png,0.850000024,0.002144658,0
pokemon/026255.png,0,0,0.699999988
pokemon/026265.png,0.850000024,0,0
pokemon/026275.png,0,0,0.699999988
pokemon/026285.png,0.850000024,0,0
pokemon/026295.png,0,0.00061556,0.699999988
pokemon/026305.png,0.850000024,0.035690665,0
pokemon/026315.png,0,0.038203653,0.699999988
pokemon/026325.png,0.850000024,0.048439559,0
pokemon/026335.png,0,0.133719832,0.699999988
pokemon/026345.png,0.850000024,0.055349518,0
pokemon/026355.png,0.787433028,0.105375387,0
pokemon/026365.png,0.824526131,0.031171536,0
pokemon/026375.png,0.075688593,0.017284047,0
pokemon/026385.png,0.755011022,0.015817285,0
pokemon/026395.png,0,0.011833524,0.21374467
pokemon/026405.png,0,0.014911732,0.211592764
pokemon/026415.png,0.697910607,0.015983541,0
pokemon/026425.png,0.850000024,0.015029171,0
pokemon/026435.png,0.024406048,0.016070388,0
pokemon/026445.png,0.530299723,0.015547637,0
pokemon/026455.png,0,-0.000714716,1
pokemon/026465.png,0,-0.000879655,1
pokemon/026475.png,0,-0.000879655,1
pokemon/026485.png,0,-0.000879655,1
pokemon/026495.png,0,-0.000879655,1
pokemon/026505.png,0,-0.000879655,1
pokemon/026515.png,0,-0.000879655,1
pokemon/026525.png,0,-0.000879655,1
pokemon/026535.png,0.850000024,-0.00374322,0
pokemon/026545.png,0.850000024,0.000304379,0
pokemon/026555.png,0,-0.000175733,0.699999988
pokemon/026565.png,0.850000024,0,0
pokemon/026575.png,0.800722718,0.073560469,0
pokemon/026585.png,0.850000024,0.095499426,0
pokemon/026595.png,0.358216017,0.077893578,0
pokemon/026605.png,0.850000024,0.070028193,0
pokemon/026615.png,0.850000024,0.090144686,0
pokemon/026625.png,0.795732021,0.064716972,0
pokemon/026635.png,0.38774538,0.05177049,0
pokemon/026645.png,0.617862582,0.045492146,0
pokemon/026655.png,0.043850556,0.036791649,0
pokemon/026665.png,0.850000024,0.02094095,0
pokemon/026675.png,0.367808729,0.017318834,0
pokemon/026685.png,0,0.000879655,1
pokemon/026695.png,0,0.000879655,1
pokemon/026705.png,0,0.000879655,1
pokemon/026715.png,0,0.000879655,1
pokemon/026725.png,0,0.000879655,1
pokemon/026735.png,0,0.000879655,1
pokemon/026745.png,0,0.000879655,1
pokemon/026755.png,0,0.000879655,1
pokemon/026765.png,0,0.000879655,1
pokemon/026775.png,0,0.000879655,1
pokemon/026785.png,0,0.000879655,1
pokemon/026795.png,0,0.000879655,1
pokemon/026805.png,0,0.000879655,1
pokemon/026815.png,0,0.000879655,1
pokemon/026825.png,0,0.000879655,1
pokemon/026835.png,0,0.000879655,1
pokemon/026845.png,0,0.000879655,1
pokemon/026855.png,0,0.000879655,1
pokemon/026865.png,0,0.000879655,1
pokemon/026875.png,0,-0.000820718,0.398278058
pokemon/026885.png,0.191181049,0.00061556,0
pokemon/026895.png,0.738986671,0.183836997,0
pokemon/026905.png,0.847111106,0.27525714,0
pokemon/026915.png,0.343185961,0.191356272,0
pokemon/026925.png,0.617697179,0.022476668,0
pokemon/026935.png,0,0.012361845,0.145908415
pokemon/026945.png,0.264915138,0.012253772,0
pokemon/026955.png,0,0.000175733,1
pokemon/026965.png,0,-0.000879655,1
pokemon/026975.png,0,-0.000879655,1
pokemon/026985.png,0,-0.000879655,1
pokemon/026995.png,0,-0.000879655,1
pokemon/027005.png,0,-0.000879655,1
pokemon/027015.png,0,-0.000879655,1
pokemon/027025.png,0,-0.000879655,1
pokemon/027035.png,0,-0.000879655,1
pokemon/027045.png,0,-0.000879655,1
pokemon/027055.png,0,-0.000879655,1
pokemon/027065.png,0,-0.000879655,1
pokemon/027075.png,0.850000024,-0.002527682,0
pokemon/027085.png,0.771724284,-0.110039234,0
pokemon/027095.png,0.418745548,-0.139428943,0
pokemon/027105.png,0.850000024,-0.17178832,0
pokemon/027115.png,0.850000024,-0.044902418,0
pokemon/027125.png,0.850000024,-0.001243641,0
pokemon/027135.png,0.850000024,0.000911489,0
pokemon/027145.png,0,0,0.119366668
pokemon/027155.png,0.253491551,0.000175733,0
pokemon/027165.png,0,-0.147379562,0.699999988
pokemon/027175.png,0.65896666,-0.115073517,0
pokemon/027185.png,0,-0.133671612,0.699999988
pokemon/027195.png,0,-0.101188593,0.699999988
pokemon/027205.png,0.465923697,-0.051239435,0
pokemon/027215.png,0.850000024,-0.116432078,0
pokemon/027225.png,0.850000024,0.010152106,0
pokemon/027235.png,0.850000024,-0.077359386,0
pokemon/027245.png,0.603956044,-0.009546575,0
pokemon/027255.png,0,0.001276122,1
pokemon/027265.png,0,0.00124402,1
pokemon/027275.png,0,0.00124402,1
pokemon/027285.png,0,-0.002069267,0.428901136
pokemon/027295.png,0.204884768,-0.000367036,0
pokemon/027305.png,0,0,0.562110484
pokemon/027315.png,0,0,0.699999988
pokemon/027325.png,0.821319401,0,0
pokemon/027335.png,0.850000024,0,0
pokemon/027345.png,0.18217425,0,0
pokemon/027355.png,0,-0.029860493,0.699999988
pokemon/027365.png,0.008976024,-0.017535454,0
pokemon/027375.png,0.848288536,-0.005616107,0
pokemon/027385.png,0,-0.008067305,0.699999988
pokemon/027395.png,0.850000024,-0.058309168,0
pokemon/027405.png,0.132301882,-0.115989998,0
pokemon/027415.png,0.811865807,-0.04400016,0
pokemon/027425.png,0,-0.068339534,0.699999988
pokemon/027435.png,0.522938967,-0.074095875,0
pokemon/027445.png,0.349687219,-0.010764618,0
pokemon/027455.png,0.316159725,-0.007684491,0
pokemon/027465.png,0,-0.001858323,0.699999988
pokemon/027475.png,0,-0.001107453,0.386099398
pokemon/027485.png,0.181062475,0,0
pokemon/027495.png,0.850000024,0,0
pokemon/027505.png,0.850000024,0,0
pokemon/027515.png,0,0,0.460060418
pokemon/027525.png,0.850000024,0,0
pokemon/027535.png,0,-0.000175733,0.699999988
pokemon/027545.png,0.850000024,0.00083817,0
pokemon/027555.png,0.850000024,-0.002384683,0
pokemon/027565.png,0.850000024,0,0
pokemon/027575.png,0.799826384,0.00062201,0
pokemon/027585.png,0,0,0.699999988
pokemon/027595.png,0.850000024,0,0
pokemon/027605.png,0.850000024,0,0
pokemon/027615.png,0.849505484,-0.055422254,0
pokemon/027625.png,0,-0.126182482,0.699999988
pokemon/027635.png,0,-0.082159773,0.699999988
pokemon/027645.png,0,-0.097052999,0.002707426
pokemon/027655.png,0.850000024,-0.130810782,0
pokemon/027665.png,0.850000024,-0.065784499,0
pokemon/027675.png,0.582781792,-0.103052214,0
pokemon/027685.png,0.542431951,-0.072819486,0
pokemon/027695.png,0.541881263,-0.053329125,0
pokemon/027705.png,0.435375929,-0.034858659,0
pokemon/027715.png,0,-0.031686924,0.382666886
pokemon/027725.png,0.850000024,-0.024326917,0
pokemon/027735.png,0.850000024,-0.023051871,0
pokemon/027745.png,0.850000024,-0.0092156,0
pokemon/027755.png,0.850000024,-0.00138405,0
pokemon/027765.png,0.850000024,-0.000879655,0
pokemon/027775.png,0,-0.00061556,0.699999988
pokemon/027785.png,0.21164979,0,0
pokemon/027795.png,0,0,1
pokemon/027805.png,0,0,1
pokemon/027815.png,0,0,1
pokemon/027825.png,0,0,1
pokemon/027835.png,0,0,1
pokemon/027845.png,0,0,1
pokemon/027855.png,0,0,1
pokemon/027865.png,0,0,1
pokemon/027874.png,0,0,1
pokemon/027885.png,0,0,1
pokemon/027895.png,0.850000024,0,0
pokemon/027905.png,0,-0.000367036,1
pokemon/027915.png,0.850000024,0.002041583,0
pokemon/027925.png,0.589384735,0,0
pokemon/027935.png,0.850000024,0.000926742,0
pokemon/027945.png,0,-0.00062201,0.699999988
pokemon/027955.png,0.850000024,0,0
pokemon/027965.png,0.706478536,0.000311182,0
pokemon/027975.png,0.850000024,-0.000222609,0
pokemon/027985.png,0,0.000566155,0.163769022
pokemon/027995.png,0.414474219,-0.051900074,0
pokemon/028005.png,0.850000024,-0.090251923,0
pokemon/028015.png,0.823224545,-0.068400078,0
pokemon/028025.png,0.414357543,-0.037492301,0
pokemon/028035.png,0.43487373,-0.028524688,0
pokemon/028045.png,0.523349881,-0.057729986,0
pokemon/028055.png,0.518704772,-0.039890401,0
pokemon/028065.png,0.501320958,-0.003600141,0
pokemon/028075.png,0.510759592,-0.00167634,0
pokemon/028085.png,0.441399872,0.000248524,0
pokemon/028095.png,0.505781591,0.000175733,0
pokemon/028105.png,0.507947385,0,0
pokemon/028115.png,0.647690773,-0.000582841,0
pokemon/028125.png,0.450224638,-0.001376435,0
pokemon/028135.png,0.019434758,0.002946806,0
pokemon/028145.png,0,-0.00221689,1
pokemon/028155.png,0,-0.002154706,1
pokemon/028165.png,0,-0.002154706,1
pokemon/028175.png,0,-0.002154706,1
pokemon/028185.png,0,-0.002154706,1
pokemon/028195.png,0,-0.002154706,1
pokemon/028205.png,0,-0.002154706,1
pokemon/028215.png,0,-0.002154706,1
pokemon/028225.png,0,-0.002154706,1
pokemon/028235.png,0,-0.002154706,1
pokemon/028245.png,0,-0.002154706,1
pokemon/028255.png,0,-0.002154706,1
pokemon/028265.png,0,-0.002154706,1
pokemon/028275.png,0,-0.002154706,1
pokemon/028285.png,0,-0.002154706,1
pokemon/028295.png,0,-0.002154706,1
pokemon/028305.png,0.850000024,0.000175733,0
pokemon/028315.png,0,0,0.699999988
pokemon/028325.png,0.850000024,0.001559794,0
pokemon/028335.png,0,0,0.699999988
pokemon/028345.png,0.749091744,-0.017532861,0
pokemon/028355.png,0.850000024,-0.028688109,0
pokemon/028365.png,0,-0.035282318,0.699999988
pokemon/028375.png,0.714820087,-0.036950991,0
pokemon/028385.png,0,-0.02826025,0.699999988
pokemon/028395.png,0.130903512,-0.103736073,0
pokemon/028405.png,0.850000024,-0.033706062,0
pokemon/028415.png,0.850000024,-0.015692564,0
pokemon/028425.png,0.30976814,-0.0018257,0
pokemon/028435.png,0.850000024,-0.000761803,0
pokemon/028445.png,0,0,0.699999988
pokemon/028455.png,0.741534352,0,0
pokemon/028465.png,0.850000024,0.002433199,0
pokemon/028475.png,0,0,0.699999988
pokemon/028485.png,0.850000024,0,0
pokemon/028495.png,0.850000024,0.002488039,0
pokemon/028505.png,0,-0.029712981,0.699999988
pokemon/028515.png,0.850000024,-0.02274131,0
pokemon/028525.png,0.318932146,-0.045768611,0
pokemon/028535.png,0,-0.016577721,0.389012396
pokemon/028545.png,0.151957154,-0.038266696,0
pokemon/028555.png,0,-0.083417185,0.699999988
pokemon/028565.png,0,-0.114547953,0.39561817
pokemon/028575.png,0.850000024,-0.038587976,0
pokemon/028585.png,0.333227217,-0.054765634,0
pokemon/028595.png,0.31844607,-0.0133585,0
pokemon/028605.png,0.320682585,-0.010349641,0
pokemon/028615.png,0.850000024,-0.013835228,0
pokemon/028625.png,0.850000024,-0.002630635,0
pokemon/028635.png,0,-0.000734073,0.330844969
pokemon/028645.png,0.850000024,0,0
pokemon/028655.png,0.850000024,0.001042863,0
pokemon/028665.png,0.045799948,0,0
pokemon/028675.png,0,0.000694801,0.699999988
pokemon/028685.png,0.850000024,0.000367036,0
pokemon/028695.png,0.850000024,0.001458742,0
pokemon/028705.png,0.850000024,-0.010895996,0
pokemon/028715.png,0,-0.001072056,0.699999988
pokemon/028725.png,0,-0.001213067,0.59139204
pokemon/028735.png,0.850000024,0.001549523,0
pokemon/028745.png,0.850000024,0,0
pokemon/028755.png,0.132886082,0,0
pokemon/028765.png,0,0,0.699999988
pokemon/028775.png,0.850000024,-0.035306413,0
pokemon/028785.png,0,-0.078915916,0.699999988
pokemon/028795.png,0.850000024,-0.076859429,0
pokemon/028805.png,0.801306486,-0.065374196,0
pokemon/028815.png,0,-0.06845098,0.699999988
pokemon/028825.png,0,-0.051117368,0.699999988
pokemon/149579.png,0,0,1
pokemon/149616.png,0,0,1
pokemon/149662.png,0,0,1
pokemon/149792.png,0,0,1
pokemon/149744.png,0,0,1
pokemon/149803.png,0,0,1
pokemon/149820.png,0,0,1
pokemon/149840.png,0,0,1
pokemon/149858.png,0,0,1
pokemon/149900.png,0,0,1
pokemon/149923.png,0,0,1
pokemon/149961.png,0,0,1
pokemon/149988.png,0,0,1
pokemon/150027.png,0,0,1
pokemon/150048.png,0,0,1
pokemon/150082.png,0,0,1
pokemon/150103.png,0,0,1
pokemon/150141.png,0,0,1
pokemon/150163.png,0,0,1
pokemon/150201.png,0,0,1
pokemon/150226.png,0,0,1
pokemon/150295.png,0,0,1
pokemon/150311.png,0,0,1
pokemon/150333.png,0,0,1
pokemon/150347.png,0,0,1
pokemon/150385.png,0,0,1
pokemon/150409.png,0,0,1
pokemon/150450.png,0,0,1
pokemon/150474.png,0,0,1
pokemon/150517.png,0,0,1
pokemon/150533.png,0,0,1
pokemon/150542.png,0,0,1
pokemon/150570.png,0,0,1
pokemon/150613.png,0,0,1
pokemon/150639.png,0.850000024,-0.00062201,0
pokemon/150684.png,0.850000024,-0.001363732,0
pokemon/150711.png,0.624303758,-0.000911489,0
pokemon/150787.png,0,-0.016161935,0.699999988
pokemon/150812.png,0.850000024,-0.039681476,0
pokemon/150855.png,0.850000024,-0.029641427,0
pokemon/150878.png,0,-0.082407281,0.699999988
pokemon/150918.png,0.850000024,0.003685035,0
pokemon/150941.png,0,-0.317446828,0.699999988
pokemon/150998.png,0.850000024,-0.145497128,0
pokemon/151011.png,0,-0.233215928,0.499760956
pokemon/151035.png,0,-0.172267288,0.282242358
pokemon/151048.png,0.374809474,-0.046365168,0
pokemon/151108.png,0.409567446,-0.000519068,0
pokemon/151132.png,0,-0.000405588,0.018320309
pokemon/151169.png,0.12559627,-0.001349633,0
pokemon/151194.png,0.726494431,-0.00061556,0
pokemon/151235.png,0.446972251,-0.000439827,0
pokemon/151261.png,0.512810588,0.000439827,0
pokemon/151303.png,0.850000024,0.000175733,0
pokemon/151328.png,0.069009788,0.000175733,0
pokemon/151368.png,0.414459169,0.000817658,0
pokemon/151393.png,0.127951369,-0.000982597,0
pokemon/151434.png,0.036569834,-0.001332076,0
pokemon/151458.png,0.74297297,0.001066182,0
pokemon/151497.png,0.737598121,0,0
pokemon/151490.png,0.369794905,-0.00061556,0
pokemon/151531.png,0.318605185,0,0
pokemon/151556.png,0.238449976,0,0
pokemon/151598.png,0.281036496,0.000439827,0
pokemon/151625.png,0.405811965,-0.000175733,0
pokemon/151667.png,0.746342063,-0.000870534,0
pokemon/151722.png,0.517920077,0,0
pokemon/151766.png,0,0.000926742,0.031914867
pokemon/151791.png,0.488815784,0.00061556,0
pokemon/151833.png,0.501626909,0.000248524,0
pokemon/151858.png,0.058766238,0,0
pokemon/151899.png,0.850000024,-0.00083817,0
pokemon/151923.png,0,0.000175733,0.699999988
pokemon/151963.png,0,0,1
pokemon/151986.png,0,0,1
pokemon/152021.png,0,0,1
pokemon/152042.png,0,0,1
pokemon/152105.png,0,0,1
pokemon/152133.png,0,0,1
pokemon/152175.png,0,0,1
pokemon/152202.png,0,0,1
pokemon/152246.png,0,0,1
pokemon/152272.png,0,0,1
pokemon/152318.png,0,0,1
pokemon/152345.png,0,0,1
pokemon/152389.png,0,0,1
pokemon/152409.png,0,0,1
pokemon/152445.png,0,0,1
pokemon/152470.png,0,0,1
pokemon/152509.png,0,0,1
pokemon/152521.png,0.850000024,0,0
pokemon/152556.png,0.850000024,-0.00061556,0
pokemon/152576.png,0.850000024,-0.001407968,0
pokemon/152613.png,0.850000024,-0.000367036,0
pokemon/152635.png,0.850000024,0.000175733,0
pokemon/152674.png,0.850000024,-0.005204828,0
pokemon/152697.png,0.850000024,-0.001158227,0
pokemon/152734.png,0.850000024,-0.159596696,0
pokemon/152759.png,0.125624493,-0.237256199,0
pokemon/152833.png,0.399042904,-0.236098871,0
pokemon/152857.png,0,-0.192709118,0.02213986
pokemon/152895.png,0.037789993,-0.156552479,0
pokemon/152918.png,0.850000024,-0.098327629,0
pokemon/152953.png,0.607197523,-0.002307847,0
pokemon/152973.png,0,-0.013707907,0.362119436
pokemon/153009.png,0.075491846,-0.004494922,0
pokemon/153027.png,0.312571794,-0.003075576,0
pokemon/153062.png,0.850000024,-0.00061556,0
pokemon/153083.png,0.529509842,0.005936253,0
pokemon/153152.png,0.014417559,-0.012359967,0
pokemon/153177.png,0.21613498,-0.074889466,0
pokemon/153217.png,0.22047393,-0.130768374,0
pokemon/153242.png,0.721558869,-0.073341466,0
pokemon/153283.png,0.758312166,-0.056629859,0
pokemon/153308.png,0,-0.075500622,0.2914204
pokemon/153350.png,0.187015936,-0.049870811,0
pokemon/153375.png,0.431492716,-0.055024508,0
pokemon/153417.png,0.468186259,-0.03120398,0
pokemon/153440.png,0.468146652,-0.052174956,0
pokemon/153514.png,0.055786051,-0.076688424,0
pokemon/153537.png,0.459238768,-0.091710865,0
pokemon/153578.png,0.68185842,-0.015532168,0
pokemon/153602.png,0,-0.10070736,0.057365593
pokemon/153644.png,0.10011813,-0.011594094,0
pokemon/153670.png,0.793548882,-0.044354599,0
pokemon/153714.png,0.752263904,-0.010304919,0
pokemon/153741.png,0.001629814,0,0
pokemon/153785.png,0,-0.005592014,0.089320906
pokemon/153811.png,0.59878993,-0.000870534,0
pokemon/153852.png,0.425825179,-0.000311182,0
pokemon/153877.png,0.738009393,-0.000367036,0
pokemon/153952.png,0.850000024,0.000248524,0
pokemon/153966.png,0.57016027,0,0
pokemon/154000.png,0,0.00061556,0.128056854
pokemon/154024.png,0.397140056,0.000439827,0
pokemon/154061.png,0.409670383,0,0
pokemon/154082.png,0.741716683,0.00061556,0
pokemon/154120.png,0.63382864,0.000911489,0
pokemon/154145.png,0,-0.000175733,0.057810448
pokemon/154189.png,0.10142599,0,0
pokemon/154215.png,0.592885137,0.00061556,0
pokemon/154258.png,0.511261106,0,0
pokemon/154283.png,0,0.00061556,0.093013272
pokemon/154325.png,0,0,0.217367545
pokemon/154350.png,0.004427053,-0.000175733,0
pokemon/154393.png,0,0,0.699999988
pokemon/154417.png,0,0,0.008961719
pokemon/154459.png,0,0,1
pokemon/154483.png,0,0,1
pokemon/154527.png,0,0,1
pokemon/154553.png,0,0,1
pokemon/154596.png,0,0,1
pokemon/154621.png,0,0,1
pokemon/154664.png,0,0,1
pokemon/154690.png,0,0,1
pokemon/154735.png,0,0,1
pokemon/154761.png,0,0,1
pokemon/154803.png,0,0,1
pokemon/154829.png,0,0,1
pokemon/154872.png,0,0,1
pokemon/154893.png,0,0,1
pokemon/154934.png,0,0,1
pokemon/154960.png,0,0,1
pokemon/154997.png,0,0,1
pokemon/155019.png,0,0,1
pokemon/155056.png,0,0,1
pokemon/155081.png,0,0,1
pokemon/155119.png,0,0,1
pokemon/155140.png,0,0,1
pokemon/155179.png,0,0,1
pokemon/155204.png,0,0,1
pokemon/155248.png,0,0,1
pokemon/155274.png,0,0,1
pokemon/155316.png,0,0,1
pokemon/155344.png,0,0,1
pokemon/155387.png,0,0,1
pokemon/155411.png,0,0,1
pokemon/155451.png,0,0,1
pokemon/155478.png,0,0,1
pokemon/155519.png,0,0,1
pokemon/155544.png,0,0,1
pokemon/155580.png,0,0,1
pokemon/155573.png,0,0,1
pokemon/155639.png,0,0,1
pokemon/155631.png,0,0,1
pokemon/155707.png,0,0,1
pokemon/155732.png,0,0,1
pokemon/155775.png,0,0,1
pokemon/155801.png,0,0,1
pokemon/155844.png,0,0,1
pokemon/155868.png,0,0,1
pokemon/155945.png,0,0,1
pokemon/155970.png,0,0,1
pokemon/156010.png,0,0,1
pokemon/156035.png,0,0,1
pokemon/156075.png,0,0,1
pokemon/156097.png,0,0,1
pokemon/156134.png,0,0,1
pokemon/156137.png,0,0,1
pokemon/156149.png,0,0,1
pokemon/156170.png,0,0,1
pokemon/156244.png,0,0,1
pokemon/156236.png,0,0,1
pokemon/156314.png,0,0,1
pokemon/156341.png,0,0,1
pokemon/156384.png,0.850000024,0.000175733,0
pokemon/156411.png,0.850000024,0,0
pokemon/156455.png,0,-0.00061556,0.699999988
pokemon/156483.png,0.850000024,-0.012570756,0
pokemon/156515.png,0.850000024,-0.013972408,0
pokemon/156530.png,0,-0.146769822,0.699999988
pokemon/156565.png,0,-0.264504135,0.366385251
pokemon/156590.png,0.309342176,-0.268104523,0
pokemon/156669.png,0.850000024,-0.081114024,0
pokemon/156696.png,0.144222423,-0.149559662,0
pokemon/156739.png,0,-0.033627793,0.013838426
pokemon/156764.png,0.826939642,-0.001421246,0
pokemon/156806.png,0.850000024,-0.007463178,0
pokemon/156833.png,0.850000024,-5.98E-05,0
pokemon/156877.png,0.690371573,-0.000926742,0
pokemon/156896.png,0,-0.000890449,0.049619533
pokemon/156951.png,0.786918342,-0.000673231,0
pokemon/156976.png,0,-0.01176045,0.699999988
pokemon/157005.png,0.850000024,-0.000566155,0
pokemon/157020.png,0,0,1
pokemon/157046.png,0,0,1
pokemon/157061.png,0,0,1
pokemon/157103.png,0,0,1
pokemon/157118.png,0,0,1
pokemon/157148.png,0,0,1
pokemon/157170.png,0,0,1
pokemon/157207.png,0,0,1
pokemon/157231.png,0,0,1
